phase,lag,n_on,n_off,n_total,p_on,H_uncond,H_cond,IG_bits,MI_bits,KL_on_bits,KL_off_bits,q90_shift,n_bins,underpowered,bestlag_phase,window_mode,gate_source,gate_percentile,gate_threshold,gate_train,block_len,n_null,bin_method,bins_min,bins_max,fixed_bins,test_window,target,underpowered_policy,two_sided,min_on,min_off,min_total,condition_file,condition_var,condition_values
3,0,27,236,263,0.10266159695817491,3.5880853023977557,3.5798526945692077,0.008232607828547955,,0.22322898977012262,0.004220346521177854,0.008449514152936197,16,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,
3,1,27,236,263,0.10266159695817491,3.4972951547452715,3.50541267471761,-0.00811751997233845,,0.11066735488005444,0.002261731400550925,-0.02858752288410084,15,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,
3,2,27,236,263,0.10266159695817491,3.3285099589225298,3.3339272206032016,-0.005417261680671803,,0.12207119218691825,0.003015843337016655,-0.06562455992113787,13,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,
3,3,27,236,263,0.10266159695817491,3.3990464087106194,3.4066401026020485,-0.007593693891429165,,0.13790265006708796,0.0034208634535931237,-0.10266159695817491,14,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,
3,4,27,236,263,0.10266159695817491,3.4538260889518693,3.462925812468806,-0.009099723516936553,,0.18127079468300203,0.003975335726796052,-0.10266159695817491,15,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,
3,5,27,236,263,0.10266159695817491,3.2573686413360563,3.244021652100456,0.013346989235600404,,0.34307852317785575,0.006965039428981451,-0.10266159695817491,13,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,
3,6,27,236,263,0.10266159695817491,3.194028499351962,3.1881346836464344,0.005893815705527494,,0.24597352565630493,0.005115579754569381,-0.10266159695817491,12,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,
3,7,27,236,263,0.10266159695817491,3.309852639731724,3.308158033494718,0.0016946062370060133,,0.2057773986989041,0.005072295556981633,-0.06562455992113787,13,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,
3,8,27,236,263,0.10266159695817491,3.387601859655293,3.377287043458411,0.010314816196881793,,0.2312702249080069,0.005358401348508657,0.008449514152936197,13,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,
3,9,27,236,263,0.10266159695817491,3.3944241773281885,3.3735598754001406,0.02086430192804789,,0.2749585065598074,0.006943645708201434,0.04548655118997323,13,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,
